사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2019-03,중앙선,1220,지평,0,0,0,0,0,0,293,352,259,160,0,0,328,427,0,0,0,1,0,0,0,0,10,0,776,425,1,1,32,83,109,173,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,장항선,1401,봉명,7,0,917,305,"1,683",959,"2,763","3,947","3,415","3,699","3,420","3,809","2,810","1,932","3,113","3,100","3,170","1,569","2,538","3,086","2,654","1,962","2,732","2,400","3,098","2,178","3,546","1,849","2,417","3,609","1,713","2,255","1,302","1,402",879,"1,229",780,"1,341",337,848,94,558,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,장항선,1402,쌍용(나사렛대),3,0,"1,478",252,"3,934",655,"9,142","2,156","7,942","8,214","6,764","5,158","3,974","3,930","4,663","5,494","4,696","5,887","5,506","5,120","4,185","2,636","6,402","5,491","5,737","4,819","7,172","6,049","6,352","7,564","3,755","6,290","3,906","4,496","2,948","3,447","2,100","3,320",898,"2,855",222,"1,321",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,장항선,1403,아산,1,0,558,660,"1,954","2,746","8,061","4,981","6,396","6,754","6,511","6,573","4,136","6,316","5,135","7,106","5,767","4,617","5,990","7,395","6,628","3,743","9,266","7,462","7,550","3,439","9,531","8,970","11,551","6,802","7,953","7,122","6,474","5,200","6,756","3,458","4,401","2,982","2,633","2,199",694,"1,026",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,장항선,1405,배방,0,0,683,55,"1,419",596,"3,944","1,056","3,358","1,733","3,374","1,228","1,794","1,287","1,929","1,963","1,805","1,096","1,954","2,134","1,515","1,186","1,959","2,803","1,493","1,752","2,490","3,866","2,460","2,886","1,384","2,397","1,171","2,458",893,"1,619",683,"1,291",384,"1,706",151,585,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,장항선,1407,온양온천,8,0,"1,794",777,"4,667","2,921","11,152","5,519","13,087","9,043","12,633","8,478","8,729","12,563","10,642","15,581","13,215","14,405","12,415","10,292","17,273","11,851","12,667","10,601","12,364","10,100","10,112","10,792","9,759","13,478","5,731","8,078","4,231","8,713","3,178","5,784","2,119","4,150","1,403","4,362",306,"1,714",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,장항선,1408,신창(순천향대),29,0,820,69,"1,260",413,"2,755","3,509","2,339","13,472","3,273","10,218","2,730","5,453","3,984","3,632","6,609","5,098","4,326","2,683","7,817","4,411","6,634","2,801","12,861","4,241","8,943","3,340","9,047","4,670","4,507","4,014","3,669","4,666","3,005","3,548","2,323","3,813","1,350","2,083",131,899,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1251,서울역,1,0,518,11,948,"6,462","1,868","15,524","3,191","48,449","1,972","13,479","1,914","7,876","2,217","6,433","3,150","6,829","3,950","4,306","4,715","3,671","5,839","3,351","8,118","3,439","13,136","7,096","29,625","6,255","9,981","4,880","11,299","2,092","4,601","1,315","1,556",207,"2,853","1,502",0,200,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1252,신촌,0,0,196,28,296,"1,078",473,"2,703",752,"9,242",571,"3,172",610,"2,855",732,"1,775","1,067","2,616","1,192","1,505","1,382","1,406","1,704","1,295","2,677","1,175","4,509","2,579","4,837","3,140","2,206","2,002","1,856",657,"2,122",518,"2,022",282,901,475,2,77,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1261,효창공원앞,5,0,598,248,"1,856","2,519","4,516","4,109","6,172","16,054","4,247","8,948","3,306","5,462","3,270","3,960","3,674","3,723","4,088","3,592","3,880","3,677","4,993","3,467","6,752","4,080","7,514","4,586","13,126","6,769","7,255","5,286","4,182","3,970","3,704","3,724","2,772","4,140","1,145","2,590",91,552,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1262,공덕,15,1,611,108,"2,024","1,388","5,506","6,386","6,119","18,691","5,176","8,033","4,693","3,758","4,812","3,613","5,252","3,800","5,342","3,557","5,213","3,900","5,317","3,721","6,060","4,368","8,314","5,338","17,676","7,556","8,152","5,560","6,470","3,922","6,778","3,652","5,586","3,388","2,794","2,079",272,610,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1263,서강대,1,0,469,160,"1,470","1,646","2,671","4,652","3,607","9,519","2,855","7,132","2,624","6,081","2,522","4,318","2,984","4,160","3,618","4,387","3,694","3,904","4,455","3,263","6,031","3,590","6,927","4,558","7,891","5,118","4,804","3,889","4,637","2,466","5,416","2,246","5,211","1,987","2,216","1,347",136,290,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1264,홍대입구,10,0,521,80,983,581,"1,408","2,244","2,024","5,876","1,671","5,653","1,595","3,891","1,499","3,798","1,977","4,871","2,310","5,124","2,769","5,282","3,366","5,246","3,986","5,299","5,271","6,534","7,063","7,683","5,286","5,450","5,001","3,222","5,900","2,787","6,778","1,959","3,484","1,715",262,371,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1265,가좌,0,0,"2,393",218,"7,169","3,287","20,931","3,661","24,338","8,809","12,644","9,005","10,249","7,110","8,928","5,966","9,251","7,886","8,684","8,610","8,003","9,153","8,575","9,504","9,889","11,149","10,493","12,864","10,316","16,060","6,110","15,604","4,864","9,717","3,799","8,056","3,044","6,099","1,188","5,785",59,"1,042",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1266,디지털미디어시티,0,0,848,271,"2,074","1,086","6,285","2,262","6,948","4,728","4,077","4,760","3,190","2,709","3,214","2,436","3,516","2,853","3,366","2,997","3,399","2,898","3,753","3,020","4,295","3,852","5,182","4,805","6,090","7,210","3,260","5,948","2,559","3,610","2,350","3,447","1,977","3,131","1,081","2,352",93,552,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1267,수색,1,1,786,224,"1,614","4,416","2,541","4,792","3,316","16,159","2,723","9,642","2,455","4,118","2,472","2,637","2,781","2,935","3,103","3,441","3,016","2,868","3,104","2,987","5,601","3,608","7,549","3,582","14,165","3,293","5,958","2,435","3,302","1,732","2,721","1,661","2,021","1,176",918,939,20,250,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1268,화전,0,0,411,326,"1,299",966,"3,563","2,025","6,465","12,313","3,537","11,853","3,986","14,946","4,290","4,904","5,156","3,746","5,439","6,661","6,923","3,641","6,729","3,004","11,625","3,986","11,764","3,537","11,783","4,138","6,118","3,997","3,819","3,774","3,116","3,141","2,300","2,899","1,595","2,854",152,"1,473",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1269,강매,0,0,"1,613",180,"5,676","1,022","19,337","1,057","17,427","3,733","8,125","1,447","5,775","1,329","4,632","1,612","4,042","1,849","3,855","2,468","3,019","2,880","2,974","3,712","2,878","4,931","3,213","6,526","4,004","8,772","1,762","11,314","1,002","6,582",998,"5,943",526,"5,775",273,"4,111",15,"1,525",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1270,행신,0,0,"3,401","1,083","13,180","5,140","44,754","5,280","37,165","10,799","18,902","7,219","13,708","4,880","14,165","6,301","12,691","7,942","11,005","9,446","9,166","9,115","8,312","10,896","10,701","15,011","12,895","20,110","11,617","32,651","7,596","36,219","6,689","16,744","5,989","16,080","5,735","15,098","2,932","10,486",483,"3,757",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1271,능곡,1,1,"2,459",295,"7,208","2,164","17,924","2,936","17,817","6,739","9,997","3,769","7,061","3,691","6,642","3,874","5,991","4,139","6,143","4,459","4,916","5,177","4,909","5,721","5,376","7,016","6,254","9,503","6,142","11,288","3,868","11,607","2,581","7,294","2,297","7,102","1,427","6,578",689,"4,804",59,"2,501",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1272,곡산,0,0,189,153,763,581,"1,599","1,205","1,826","2,890","1,189",859,828,683,913,785,822,713,856,808,"1,026",863,"1,246",821,"1,168",942,"1,512",961,"2,006","1,608",722,"1,121",562,734,347,755,242,662,138,368,12,115,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1273,백마,0,0,"3,246","1,160","14,870","2,584","38,853","6,956","30,160","12,796","17,167","6,320","12,072","5,442","11,084","4,794","11,264","6,261","9,138","6,979","8,055","7,987","8,383","8,796","9,473","12,207","10,858","13,791","13,232","24,873","6,156","25,343","4,207","16,695","4,178","14,052","4,039","13,872","1,160","9,716",168,"2,590",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1274,풍산,3,0,"3,345",323,"10,419","2,215","26,093","4,265","21,724","7,773","14,748","5,923","9,845","4,764","9,182","5,829","8,976","6,364","8,118","6,490","7,304","6,580","8,301","8,046","8,559","9,591","9,293","12,284","8,809","18,953","5,259","17,212","4,258","13,698","4,760","10,917","3,419","10,126","1,081","7,679",128,"1,964",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1275,일산,6,4,"6,100",991,"21,036","3,139","55,659","7,320","39,777","19,808","23,529","8,354","16,145","7,201","15,519","7,939","15,283","9,747","13,260","11,814","11,946","12,803","12,425","13,882","15,494","18,113","15,841","22,889","12,896","33,615","7,692","37,204","5,840","23,627","5,200","20,239","4,431","18,902","1,387","11,049",266,"5,321",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1276,탄현,11,0,"4,786",682,"17,040","2,928","44,944","6,293","30,945","10,438","18,201","7,125","14,424","5,063","13,107","6,035","12,120","7,456","10,282","8,074","9,866","9,407","10,104","11,510","11,535","13,703","11,631","20,144","12,104","27,228","7,176","34,652","5,996","19,590","5,756","17,254","4,510","14,907","1,850","8,926",215,"6,230",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1277,야당,10,0,"3,322",204,"11,940","2,707","23,665","4,077","21,361","7,272","12,107","5,867","9,775","3,581","8,377","4,394","8,035","4,780","7,021","5,362","6,486","6,286","7,028","7,581","8,143","9,312","8,950","14,576","8,105","17,774","5,355","19,048","3,935","11,062","4,019","11,529","3,280","10,546","1,423","5,711",274,"3,596",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1278,운정,36,0,"2,866",241,"15,373","3,130","31,179","5,431","28,309","9,045","14,807","4,695","11,805","4,141","9,986","4,691","9,255","5,406","8,378","6,150","7,131","6,978","7,234","8,679","8,750","12,137","9,433","16,809","9,252","20,308","5,067","21,507","3,765","12,480","2,988","12,707","2,332","11,785",690,"6,952",80,"3,442",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1279,금릉,27,0,"2,994",289,"8,418","1,924","19,592","5,143","15,689","9,539","10,645","5,488","8,409","4,534","8,129","4,212","8,362","4,569","7,863","5,878","6,802","6,275","6,371","8,490","7,123","10,547","8,651","13,989","9,709","16,043","5,865","17,180","4,748","8,369","4,224","9,196","4,301","8,217","1,247","6,388",111,"3,266",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1280,금촌,54,2,"3,556",270,"10,969","4,079","23,562","11,195","24,604","16,711","15,566","10,841","13,213","9,071","12,673","8,463","13,426","10,467","13,744","10,263","11,953","11,312","12,041","12,648","13,968","16,007","15,114","18,621","17,949","20,281","10,540","22,472","7,384","12,273","5,868","12,361","4,157","9,423","1,256","7,761",189,"3,509",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1282,월롱,10,0,482,42,854,"4,723","2,482","10,928","2,902","17,637","2,583","7,586","2,307","3,340","3,031","2,005","4,475","4,124","4,222","2,599","3,445","1,968","7,319","2,066","9,972","2,615","11,913","3,052","16,961","3,361","6,006","3,417","4,818","3,300","2,874","3,655","1,635","2,904",419,"2,912",14,"1,178",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1283,파주,68,0,901,25,"1,650",535,"3,167","2,759","3,968","12,416","2,702","6,215","2,497","3,573","2,982","1,362","4,111","2,399","3,013","2,811","3,066","1,278","6,700","1,950","8,635","1,705","8,983","1,849","6,081","1,889","2,249","2,215","1,781","1,793","1,985","1,399",666,"1,542",172,"1,065",12,431,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1284,문산,989,7,"3,343",17,"9,046","2,726","20,094","7,738","21,677","15,805","14,090","7,216","11,513","7,930","10,379","8,212","10,642","8,679","10,723","8,454","10,544","9,439","10,383","11,942","11,712","12,402","14,812","12,792","13,751","17,357","6,878","17,167","5,276","12,832","4,252","10,571","2,490","8,169",506,"5,945",0,"4,440",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1291,서울역,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,2,0,2,0,4,0,4,0,4,0,1,0,1,0,0,0,1,0,7,0,1,0,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1294,디지털미디어시티,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1295,김포공항,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1296,계양,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경의선,1297,검암,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1311,신내,7,0,312,179,"1,223",766,"2,558","3,747","2,941","2,959","1,492","1,206","1,212","1,192","1,134","1,008","1,221",931,"1,162","1,012","1,164","1,264","1,247","1,330","2,341","1,392","1,891","2,100","1,835","2,514","1,065","1,877",774,"1,114",749,973,690,753,332,302,2,97,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1312,갈매,3,0,"1,450",282,"3,598","1,584","16,603","2,597","11,357","6,308","6,851","2,547","4,314","2,530","3,171","1,804","3,807","2,148","3,262","2,470","3,099","2,907","3,097","3,948","4,158","3,588","4,836","5,353","4,867","6,659","2,765","11,438","1,786","5,934","2,538","3,384","1,437","4,241",630,"2,650",11,852,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1313,별내,31,0,860,698,"2,447","2,339","8,808","4,350","8,504","7,748","5,319","4,844","3,932","3,188","3,582","3,411","3,893","3,318","3,995","3,062","4,012","3,868","4,730","4,722","5,712","4,640","6,616","6,284","6,357","6,656","3,519","7,582","3,059","4,333","2,787","2,905","2,355","2,988","1,193","1,954",42,354,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1314,퇴계원,3,0,"2,261",491,"5,498","1,708","21,111","3,792","15,609","5,593","11,114","2,601","7,766","2,750","5,658","2,935","6,222","3,340","5,280","3,747","4,106","4,507","4,160","5,295","4,628","6,832","5,206","8,727","6,351","14,707","3,655","11,611","2,266","8,351","1,970","6,251","1,439","6,948",690,"4,082",48,"1,227",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1315,사릉,17,0,"1,884",804,"6,459","2,063","19,779","6,114","16,857","7,500","9,630","3,207","6,837","2,994","5,198","2,913","5,300","2,863","4,989","3,623","3,923","3,935","4,279","4,097","4,472","7,597","6,586","7,812","7,518","12,178","3,545","14,759","2,247","6,857","1,816","6,977","1,211","7,037",418,"4,066",19,"1,113",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1316,금곡,11,0,"1,391",255,"2,623","1,129","6,179","2,002","6,393","4,481","3,714","2,432","3,328","2,242","2,936","1,671","3,044","1,994","2,723","1,949","2,290","2,446","3,049","2,411","2,737","3,540","2,994","3,769","3,611","4,689","1,477","4,731",884,"2,053",695,"2,490",726,"2,137",215,"1,445",13,376,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1317,평내호평,454,2,"5,001","1,003","9,083","2,943","30,480","4,288","23,770","9,272","13,661","7,175","11,873","6,347","9,235","5,416","10,240","6,851","8,336","7,362","7,638","10,009","8,257","9,055","8,494","10,931","10,311","19,982","10,026","18,425","6,161","22,522","4,652","13,549","4,635","11,103","4,415","9,296","1,886","7,983",49,"3,087",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1318,천마산,3,0,950,228,"3,467",650,"8,364","1,596","6,952","1,486","5,529","1,749","4,047","1,409","3,204","1,520","3,187","2,025","2,524","1,854","2,257","2,724","2,065","3,107","2,182","3,208","1,965","4,619","2,168","4,807",923,"5,156",735,"3,913",682,"3,241",427,"2,061",173,"1,544",17,482,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1319,마석,32,0,"1,174",527,"7,311","2,669","19,217","6,229","14,163","9,166","10,621","4,865","8,254","4,743","7,150","4,438","7,294","4,914","5,783","5,812","5,797","6,122","6,027","7,633","7,746","6,748","7,059","10,966","8,084","10,520","3,693","14,767","2,874","8,556","2,550","6,326","1,872","6,010",618,"3,116",43,"1,398",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1320,대성리,1,0,"5,958",90,"6,453",432,"2,953",668,"2,969","1,192","3,550","1,014","6,499","1,477","7,492","1,283","2,545","2,156","1,219","4,349","1,140","7,669","1,235","4,975","1,525","5,326","1,806","4,687","1,535","4,268",757,"4,948",496,"2,151",365,843,263,683,136,375,2,20,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1321,청평,7,0,"2,001",120,"2,249",577,"4,510","1,798","6,394","4,327","4,721","3,589","5,216","3,042","5,502","2,412","3,961","3,122","3,340","3,248","3,439","4,417","3,449","3,728","3,989","6,290","4,823","5,873","3,949","4,923","2,349","4,567","1,760","2,383",960,"2,630",846,"1,978",286,"1,199",14,383,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1322,상천,0,0,398,4,444,169,673,382,926,698,621,"1,033",758,"1,253",877,965,778,740,920,743,"1,234",702,"1,242",815,"1,318",838,"1,069",699,517,664,257,515,105,428,68,456,27,251,16,180,1,67,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1323,가평,1,0,677,146,"1,664",874,"2,783","2,473","4,646","5,683","3,444","3,715","3,419","3,978","4,575","4,226","3,108","6,164","2,854","3,487","3,576","4,104","4,809","3,963","5,352","3,101","6,707","4,026","4,887","3,823","2,349","3,253","1,845","2,262","1,332","1,774",754,"1,543",296,"1,226",13,362,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1324,굴봉산,0,0,36,1,93,13,212,70,284,324,287,406,249,873,291,423,274,330,374,293,444,280,484,282,468,258,365,236,215,198,130,138,75,166,46,82,42,77,10,38,0,18,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1325,백양리,0,0,16,8,112,45,89,150,112,421,213,178,282,421,412,423,199,367,228,268,240,271,363,252,316,133,433,122,301,142,116,137,117,74,60,79,52,54,15,45,2,10,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1326,강촌,8,0,233,21,302,91,485,373,589,"3,168",744,"1,943",837,"2,486","1,518","2,050","1,450","1,050","1,605",943,"1,730",797,"2,347",938,"3,450",871,"2,545",644,"1,395",889,652,640,404,480,270,416,145,354,45,267,7,34,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1327,김유정,2,0,92,1,137,84,580,327,451,577,459,"1,125",518,"1,952",572,"2,221",970,"1,463","1,258","1,141","1,401","1,090","1,780",915,"1,634",795,"1,486",577,"1,059",415,289,368,163,289,79,185,43,181,18,129,14,46,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1328,남춘천,398,0,"1,309",15,"3,958",914,"4,234","2,876","5,414","6,665","6,354","7,524","5,711","5,081","5,390","9,405","5,600","9,904","7,335","5,471","8,662","5,988","8,003","5,777","8,937","5,600","8,633","8,233","6,845","4,794","4,884","9,459","3,588","4,555","3,617","3,448","2,407","5,154",652,"2,384",12,"1,650",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경춘선,1329,춘천,277,1,487,2,"1,649",555,"2,027","1,923","2,802","6,141","3,320","6,254","2,930","5,420","3,005","5,525","3,173","4,651","4,808","4,629","6,155","3,098","7,995","3,875","9,179","3,046","7,732","3,672","6,013","2,578","3,613","3,948","2,581","1,919","1,832","2,307","1,137","2,061",242,"1,011",3,835,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1878,달월,0,0,5,6,37,51,101,68,80,227,64,85,34,82,61,97,107,76,86,110,86,70,101,61,137,53,586,96,339,112,70,45,34,48,35,46,11,37,7,30,4,13,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1879,월곶,2,1,"1,035",351,"3,525","1,583","9,813","2,318","9,765","2,894","6,665","2,689","4,278","2,589","4,172","3,841","4,573","3,859","4,304","3,411","3,868","3,696","3,894","4,426","4,441","4,951","5,232","6,735","5,958","9,262","3,800","6,496","2,450","4,963","2,205","4,656","1,397","4,140",841,"2,749",20,660,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1880,소래포구,0,0,"1,755",398,"6,019","2,676","17,081","3,469","14,447","6,579","8,870","5,342","6,364","5,438","6,429","10,551","7,905","13,560","9,478","11,394","11,902","10,832","14,024","9,805","13,287","9,895","11,342","10,998","9,477","13,144","5,946","10,421","4,694","7,545","4,623","6,204","3,613","5,621","1,886","3,961",143,991,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1881,인천논현,1,0,"1,992",549,"5,960","3,969","17,185","8,560","17,073","17,034","11,107","11,648","9,276","7,831","9,394","8,267","10,488","9,513","10,148","11,367","9,629","10,639","10,697","11,775","11,142","13,698","13,856","18,825","15,599","21,222","10,483","16,736","8,857","10,552","9,305","9,120","6,912","7,745","3,972","4,670",407,"1,176",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1882,호구포,1,0,"1,348",975,"3,553","4,804","8,052","17,120","9,709","18,357","5,591","4,512","4,396","2,908","4,573","3,664","5,416","3,806","5,238","4,076","5,029","4,058","4,875","4,637","6,014","5,402","13,118","7,010","16,133","8,793","6,384","6,631","6,339","4,761","4,711","4,246","2,277","3,578","1,251","2,343",227,674,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1883,남동인더스파크,0,0,369,592,694,"3,691","1,251","17,312","2,072","21,340","1,566","3,251","1,419","1,655","1,879","1,680","1,879","1,662","2,360","1,967","2,611","1,616","2,943","1,286","3,326","1,322","11,654","1,675","13,747","2,019","4,799","2,253","4,386","1,498","3,155","1,024",835,555,308,415,27,111,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1884,원인재,16,7,"3,297",586,"7,442","2,306","16,375","5,030","17,800","8,075","10,601","5,436","7,768","4,680","7,900","5,267","8,066","6,245","7,942","6,819","7,019","7,077","7,170","8,167","7,370","10,347","8,577","13,575","8,928","17,031","5,577","13,113","4,587","10,425","4,251","10,223","3,159","8,546","1,840","5,625",288,"1,725",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1885,연수,3,0,"2,159",798,"6,367","2,539","16,737","5,592","16,026","13,679","8,850","9,484","7,459","7,435","7,834","6,984","8,751","7,534","9,101","8,525","8,663","7,938","9,050","8,574","9,986","10,800","11,219","14,687","14,637","20,433","7,812","13,352","6,457","9,962","7,304","7,877","6,726","5,936","3,539","4,628",528,"1,058",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1886,송도,3,0,"1,449",293,"3,948","1,176","12,128","2,666","13,638","4,711","6,443","2,802","5,090","2,911","5,267","3,504","5,996","3,854","5,840","5,307","5,172","4,530","5,000","5,456","5,420","6,793","5,610","8,734","5,470","10,721","3,002","7,008","1,997","4,619","1,720","4,914","1,243","4,756",528,"3,250",50,724,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1888,인하대,3,0,"2,689",491,"8,073","2,474","22,133","5,058","20,141","21,375","10,019","12,413","7,969","15,103","9,423","8,976","10,562","10,255","10,806","10,841","11,006","8,973","13,436","9,609","16,952","12,028","17,914","16,287","16,244","22,505","9,914","13,119","8,025","9,335","8,103","9,572","7,280","9,182","4,743","4,567",173,"1,399",0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1889,숭의,12,0,"2,515",590,"4,678","2,542","13,161","7,626","11,678","12,803","6,832","5,752","6,305","4,300","6,505","4,460","7,035","5,313","6,379","5,923","5,991","5,176","6,557","5,465","7,704","6,932","9,253","8,249","10,735","10,649","4,991","7,181","3,387","5,334","2,770","5,301","1,853","4,695",968,"2,490",11,907,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1890,신포,3,0,"1,009",146,"1,445","1,255","3,464","4,562","3,345","10,765","2,197","4,214","2,072","3,111","2,616","3,294","3,407","3,688","3,661","3,859","3,803","3,631","4,474","3,763","5,939","3,559","6,773","4,188","7,871","5,434","3,693","3,223","2,720","2,010","2,860","1,781","1,663","1,412",809,833,9,320,2,1,0,0,0,0,2019-04-03 11:14:03
2019-03,수인선,1891,인천,105,10,459,106,854,926,"2,314","3,261","2,331","4,655","1,501","1,986","1,667","2,911","1,646","4,371","2,120","5,279","2,430","4,886","2,739","4,652","2,896","4,982","4,073","4,651","3,952","4,315","2,971","4,724","1,876","3,037","1,292","2,279","1,139","2,150",470,"1,835",128,"1,019",2,409,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경강선,1501,판교,4,0,446,11,"1,329","3,372","4,925","9,791","4,329","23,392","2,535","20,198","2,387","8,223","2,728","6,948","3,002","5,252","3,506","4,929","4,581","4,409","5,981","4,087","6,893","4,361","9,597","6,094","19,781","5,102","15,503","4,104","13,492","1,809","10,025","1,626","5,841","1,122","1,858",693,5,208,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경강선,1502,이매,3,0,515,26,"1,445",647,"4,835","2,546","4,574","3,875","2,362","1,837","1,767","1,313","1,701","1,109","1,905","1,159","1,581","1,292","1,902","1,390","1,669","1,602","1,968","1,738","2,920","2,348","2,473","2,818","1,648","2,838","1,323","1,450","1,359","1,286","1,292","1,170",394,537,17,117,0,0,0,0,0,0,2019-04-03 11:14:03
2019-03,경강선,1503,삼동,0,0,704,62,"3,194",865,"11,406","1,756","14,188","2,389","7,207","1,072","4,139",817,"2,951","1,191","2,993","1,281","2,632","1,442","2,026","2,158","1,942","2,395","2,087","3,549","3,108","4,829","2,680","7,556","1,249","8,188",797,"5,156",634,"4,577",409,"3,986",124,"1,928",3,36,0,0,0,0,0,0,2019-04-03 11:14:03
