사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,
2022-03,7호선,2712,도봉산,28,0,"4,131",791,"15,693","4,727","45,576","6,892","36,449","13,343","17,012","14,329","10,364","14,345","9,132","11,491","10,700","12,616","10,021","12,218","10,203","10,945","11,688","11,914","13,870","13,864","11,743","19,075","10,275","31,159","4,611","34,560","2,826","20,115","2,321","16,501","1,791","14,756",538,"10,648",52,"1,874",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2713,수락산,30,0,"8,468",559,"18,792","4,417","44,962","7,745","42,915","15,003","25,398","14,197","16,852","14,262","15,098","13,003","16,887","13,894","17,190","13,132","16,697","12,893","16,277","16,204","16,309","19,740","16,574","24,984","17,522","35,681","9,949","38,207","6,264","21,780","5,398","17,387","3,556","15,906","1,382","9,979",14,"1,704",0,1,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2714,마들,7,0,"8,696","1,049","21,817","2,690","56,223","7,875","53,459","10,163","26,121","8,730","18,184","8,232","16,133","9,351","17,014","10,533","15,811","11,632","14,050","13,020","13,510","15,783","12,706","20,079","11,192","24,806","10,493","41,836","6,148","41,749","4,540","22,971","3,290","18,876","2,734","16,572",989,"11,644",9,"1,442",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2715,노원,54,0,"6,023","1,860","12,512","6,161","33,460","16,314","34,554","40,574","23,826","37,442","23,077","28,008","26,012","24,952","28,666","26,483","28,247","31,060","29,710","32,193","32,552","33,026","34,767","33,941","36,865","40,398","41,212","52,246","26,952","41,152","25,109","19,869","18,797","15,309","20,011","12,537","7,283","10,777",22,"1,447",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2716,중계,14,4,"8,132","1,900","21,299","4,329","54,949","14,093","54,717","25,309","29,078","12,209","19,273","9,127","17,222","9,152","19,214","11,730","19,197","12,659","14,221","12,472","15,172","15,237","18,830","18,368","18,102","25,530","15,190","39,758","8,349","40,036","5,954","21,655","5,634","19,016","5,335","17,640","1,374","11,525",17,"1,073",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2717,하계,21,3,"7,081","1,330","21,957","5,809","60,925","14,898","61,663","23,631","33,971","18,432","23,362","13,749","22,395","14,445","24,093","17,997","22,417","20,406","21,453","19,976","23,674","21,887","26,403","25,103","25,980","31,153","22,401","49,506","12,495","47,114","9,957","26,630","8,271","22,399","6,567","21,843","1,955","14,975",12,"1,356",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2718,공릉(서울과학기술대),23,0,"5,337",910,"12,817","4,044","33,724","12,156","36,936","23,613","20,244","15,947","15,324","12,670","15,199","11,251","17,584","13,698","16,685","16,031","16,511","15,211","18,918","16,662","21,086","19,288","21,293","24,409","22,919","36,327","12,021","31,693","9,632","17,629","9,169","15,236","8,681","14,426","3,327","11,019",3,"1,032",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2719,태릉입구,94,0,"6,269","1,002","7,213","3,913","19,873","7,964","23,672","16,364","15,319","10,943","10,741","8,415","10,054","9,163","11,655","8,753","11,223","9,640","10,859","10,090","12,197","10,366","13,551","11,991","16,150","15,427","16,985","21,533","9,622","18,617","6,883","11,853","6,497","10,134","4,981","9,709","2,171","7,114",13,"3,100",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2720,먹골,21,0,"6,439",579,"12,209","2,440","32,769","4,840","40,782","13,082","22,779","8,106","14,046","8,288","12,692","9,080","14,208","9,890","13,724","11,059","11,891","11,044","11,616","14,060","12,195","17,254","12,827","22,896","13,751","32,629","8,806","30,034","5,808","17,360","4,913","14,701","3,758","13,658","1,772","8,764",4,869,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2721,중화,5,0,"8,074",866,"13,753","4,038","33,245","7,664","42,451","20,881","22,798","9,672","14,130","8,012","12,858","8,604","13,483","9,792","13,142","9,947","11,551","11,089","11,400","13,919","12,774","17,257","14,882","22,197","16,362","34,331","10,107","29,167","6,109","17,247","5,411","14,560","3,960","14,358","1,637","8,959",3,"1,014",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2722,상봉(시외버스터미널),281,6,"8,961","1,199","17,525","6,784","47,053","11,777","65,860","25,891","32,707","16,723","18,907","12,811","17,381","13,227","19,191","14,568","18,819","17,037","17,535","16,666","18,336","18,921","22,205","23,294","23,778","31,488","28,239","52,964","18,488","46,118","13,808","25,336","12,467","20,850","10,114","19,700","4,548","13,406",43,"1,901",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2723,면목,27,0,"11,529",728,"21,093","5,457","52,601","8,407","65,153","27,563","35,805","18,074","20,809","13,100","19,009","12,763","20,669","16,485","20,012","17,553","17,254","15,989","19,202","21,262","22,775","27,840","21,153","33,673","18,852","50,058","15,108","43,668","8,680","24,478","7,112","22,469","5,468","20,059","2,130","13,480",19,"1,546",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2724,사가정,23,1,"9,889","1,424","20,820","6,168","49,209","10,838","62,754","24,089","35,352","16,270","21,338","13,925","18,793","13,428","20,952","15,623","19,813","17,021","17,960","17,381","18,183","22,096","19,701","27,992","21,757","35,734","21,818","57,231","14,989","45,850","10,034","25,463","8,902","22,099","7,214","18,404","3,295","12,398",24,"1,370",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2725,용마산(용마폭포공원),4,0,"4,284",503,"9,332","1,991","21,401","3,371","26,643","9,170","15,153","5,619","8,506","5,256","7,169","4,705","7,330","5,461","6,943","6,011","6,034","6,241","6,169","8,077","7,027","9,337","6,772","12,170","7,016","19,437","4,456","16,480","2,533","10,240","2,004","9,387","1,434","9,228",743,"5,691",12,465,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2726,중곡,2,0,"5,323",692,"11,607","4,176","29,254","14,456","40,963","27,435","23,869","11,367","13,446","8,037","11,978","7,495","13,463","9,003","12,746","9,737","11,424","10,067","12,211","12,676","16,661","14,330","17,402","19,604","19,796","29,975","10,519","25,368","6,669","14,721","5,700","12,617","4,288","12,617","1,239","8,039",9,213,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2727,군자(능동),28,1,"7,842",961,"13,348","6,114","30,815","8,117","51,329","27,149","32,881","16,443","17,933","10,578","15,452","9,847","17,136","10,765","17,177","11,904","15,519","12,054","15,942","15,415","18,667","17,542","23,697","24,384","30,592","37,569","17,819","28,853","13,507","16,727","12,718","15,104","11,228","14,092","5,058","9,984",33,582,0,0,1,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2728,어린이대공원(세종대),3,0,"3,082",711,"6,573","6,697","17,396","13,295","28,416","50,016","20,849","27,933","12,642","22,313","13,526","19,276","15,417","19,969","17,753","23,425","18,993","20,283","22,608","18,675","27,133","18,844","36,924","22,403","40,485","30,005","21,563","21,841","16,058","13,155","15,788","11,706","15,611","12,406","6,883","8,819",16,599,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2729,건대입구,44,0,"2,761",944,"3,956","6,557","10,119","16,873","16,570","35,221","13,434","25,050","11,534","19,884","12,964","16,284","14,675","18,068","16,480","21,541","17,982","19,414","22,163","18,821","24,887","19,476","33,479","24,849","30,503","33,217","21,477","22,265","23,457","11,530","19,255","9,481","17,487","8,317","9,623","5,575",1,"2,750",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2730,뚝섬유원지,17,0,"4,323",362,"8,021","3,389","19,138","5,443","26,442","11,528","16,738","7,790","8,998","6,145","7,890","7,127","8,321","8,556","8,993","10,922","8,925","12,565","10,481","14,790","13,096","16,611","15,592","20,290","16,943","27,558","12,432","19,232","10,788","12,640","9,816","11,311","7,982","10,054","3,603","5,118",4,560,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2731,청담,25,0,"2,011","3,272","5,978","23,017","9,281","51,654","11,847","130,089","10,720","89,038","9,991","30,316","12,071","18,942","14,400","18,669","16,348","19,941","18,947","16,737","27,136","14,905","33,447","14,943","57,176","16,468","96,125","16,946","47,300","11,206","27,749","7,228","25,342","6,597","19,505","4,802","5,275","3,394",6,"1,834",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2732,강남구청,7,1,"1,278","1,625","3,338","12,140","6,190","28,845","8,191","94,770","7,592","84,728","8,241","34,102","9,447","19,367","11,769","18,033","13,516","19,466","16,547","14,981","21,502","13,918","25,784","13,926","38,293","14,619","76,521","15,624","44,996","10,391","28,072","6,463","27,357","5,222","22,474","4,002","8,066","3,343",9,295,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2733,학동,1,0,"1,452","2,338","4,133","26,159","7,889","49,018","10,194","163,798","9,287","119,383","9,656","44,570","11,856","22,840","15,034","18,326","16,707","21,576","21,500","18,431","28,223","15,216","37,864","14,145","65,328","15,392","143,457","16,275","67,372","10,240","33,245","6,512","30,609","5,807","24,133","4,374","8,264","3,424",19,165,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2734,논현,19,0,"1,934","1,218","4,062","13,970","8,016","41,580","13,573","106,540","11,395","89,332","10,398","34,781","12,185","21,893","14,139","19,529","15,825","22,350","19,030","19,963","23,762","18,475","28,975","19,730","50,712","21,646","94,346","29,021","49,573","15,851","31,359","8,463","31,172","7,253","30,207","6,326","14,639","4,763",22,307,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2735,반포,6,1,647,682,"2,353","6,630","6,843","10,522","9,401","17,159","6,591","14,931","4,726","7,734","4,961","7,202","6,322","7,654","6,939","8,176","7,107","7,164","9,072","6,600","12,608","7,124","13,959","7,656","15,493","9,557","10,276","6,205","7,887","4,053","8,619","3,074","6,716","3,099","1,858","1,966",0,108,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2736,고속터미널,19,0,971,"2,216","2,775","20,849","9,569","32,132","14,195","43,620","17,598","29,971","16,852","20,479","19,678","17,676","18,871","16,892","20,031","20,815","21,418","18,349","27,818","14,708","32,621","14,330","45,910","15,020","42,209","16,840","25,586","11,509","25,371","6,897","23,238","6,813","16,955","4,144","4,490","2,397",6,251,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2737,내방,3,0,"1,818","1,314","6,378","9,560","16,262","21,770","24,066","73,923","16,466","39,852","12,021","17,586","12,373","13,620","13,827","13,798","15,194","15,131","15,588","13,970","17,002","13,472","21,565","15,250","33,751","18,706","63,128","26,267","22,983","17,806","16,327","10,104","15,887","9,036","11,272","8,220","3,525","5,448",1,"2,261",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2738,이수,18,0,"3,799",930,"7,839","7,558","23,952","13,739","36,977","37,941","23,541","25,002","16,635","17,051","16,351","14,949","18,668","16,003","19,835","17,936","19,137","18,376","20,333","19,818","22,956","22,554","27,582","30,403","37,804","46,695","21,918","29,908","19,752","16,854","20,117","13,036","18,477","11,466","8,810","8,818",17,619,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2739,남성,8,0,"4,949",745,"11,953","3,303","33,025","5,702","48,360","13,071","26,998","10,013","15,792","8,867","13,767","8,567","14,019","9,706","13,856","11,289","12,362","11,210","11,732","14,598","12,659","16,478","12,469","22,702","12,967","36,418","7,426","27,770","6,191","16,075","6,015","14,717","4,470","13,164","1,534","9,323",21,358,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2740,숭실대입구(살피재),8,0,"4,794",633,"10,656","3,335","33,277","7,723","43,283","27,559","25,743","17,986","16,625","23,701","16,194","18,470","17,046","17,094","19,312","19,027","20,022","18,227","19,608","16,984","25,697","20,601","25,578","26,393","21,777","42,184","12,683","32,193","10,127","18,505","11,405","16,752","10,655","16,565","3,894","11,137",13,"1,113",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2741,상도,7,0,"4,370","1,314","9,934","4,466","29,190","7,254","38,409","18,876","22,471","13,166","14,396","12,017","12,511","10,373","14,188","11,313","14,478","12,040","13,051","13,467","13,548","13,518","16,318","15,784","17,624","21,655","18,811","35,742","10,012","25,653","8,165","15,902","7,828","13,825","7,202","13,725","3,295","9,606",6,767,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2742,장승배기,16,0,"5,497","1,017","9,709","3,332","23,608","7,160","34,287","17,255","20,618","9,909","12,776","8,970","11,121","8,509","11,448","8,925","11,845","9,741","10,639","10,295","10,245","12,106","11,579","14,732","11,821","17,245","14,228","28,059","7,259","20,817","5,646","12,309","5,279","11,048","4,414","10,249","1,614","6,573",8,772,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2743,신대방삼거리,13,0,"9,728",636,"17,798","5,013","48,617","12,807","72,745","26,084","39,221","16,740","21,623","12,697","19,178","11,823","20,517","13,672","18,691","15,501","17,026","16,590","17,819","19,321","18,884","24,555","20,220","33,422","26,483","57,402","13,513","44,583","10,271","25,855","8,261","23,353","7,368","19,984","2,868","14,116",10,"1,220",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2744,보라매,4,2,"4,607",889,"7,523","4,638","20,743","16,634","30,489","37,509","17,289","12,079","10,705","7,949","10,777","7,358","11,287","8,862","10,180","9,659","11,270","9,044","14,433","9,396","13,449","11,209","15,903","16,490","29,027","26,965","10,549","20,205","7,426","11,787","6,667","10,025","5,620","9,635","1,800","6,536",2,539,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2745,신풍,118,1,"10,829","1,084","14,888","4,751","36,898","10,861","46,166","17,930","24,876","11,083","14,318","8,312","12,480","8,698","14,343","9,764","13,147","10,668","11,757","10,960","11,892","13,350","13,993","16,816","15,259","25,056","15,755","38,603","9,480","27,494","6,190","16,940","4,988","14,749","3,750","14,826","1,448","8,422",12,"1,653",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2746,대림(구로구청),11,1,"11,389",708,"8,686","2,886","14,620","5,751","20,430","16,542","14,562","11,268","9,440","10,861","9,725","10,906","10,441","10,079","10,726","10,815","10,789","10,274","12,001","11,813","12,189","13,826","13,510","19,047","15,160","21,494","9,592","13,324","7,031","8,565","5,662","11,187","4,766","9,020","2,127","4,965",6,237,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2747,남구로,92,0,"16,522","1,592","14,314","6,725","28,541","30,115","31,057","88,779","19,504","40,892","12,850","15,593","11,589","11,846","12,853","11,269","13,125","13,108","12,300","11,690","13,711","14,283","17,220","18,992","36,821","26,841","66,598","28,691","28,744","20,142","15,348","12,934","10,588","15,090","7,412","13,093","2,709","6,610",4,635,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2748,가산디지털단지,540,3,"6,444","6,334","8,391","24,356","19,577","107,956","23,101","340,133","16,037","185,485","15,289","50,237","18,777","29,527","24,305","27,893","27,657","29,287","32,824","26,222","40,203","23,928","59,133","22,653","163,298","24,611","276,921","29,094","113,281","20,737","59,891","11,307","48,126","9,959","27,829","8,678","8,960","6,166",22,804,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2749,철산,9,0,"9,156","2,887","24,354","8,361","70,726","15,357","74,992","30,977","37,638","21,957","24,525","18,195","22,615","16,277","23,977","18,294","23,138","20,550","20,869","21,706","20,965","26,310","23,357","31,108","29,110","46,982","31,122","76,734","17,315","59,803","15,606","30,259","14,415","26,850","13,232","22,865","5,547","14,985",36,"2,044",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2750,광명사거리,137,1,"18,825","5,305","29,489","11,062","74,404","16,881","82,545","23,917","41,273","19,757","26,559","19,426","24,649","21,091","27,027","24,154","26,928","27,413","24,918","28,002","25,868","31,252","30,521","36,193","33,537","49,847","30,475","75,576","20,140","58,251","13,798","32,508","10,365","25,913","7,911","22,875","3,091","14,594",20,"1,698",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2751,천왕,12,0,"6,647",972,"15,565","4,420","45,551","8,327","51,835","13,338","26,345","7,027","14,200","5,762","11,886","6,988","12,430","8,767","11,881","9,490","10,415","10,140","10,055","12,752","12,710","15,991","12,292","23,724","12,296","40,631","6,536","33,979","4,394","18,857","3,284","15,476","2,478","13,839",725,"8,394",10,903,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2752,온수(성공회대입구),109,1,"6,370",777,"14,596","3,134","43,190","10,101","49,542","14,645","20,551","7,319","10,659","5,729","9,535","5,665","10,225","7,251","9,787","7,701","8,810","8,042","9,378","9,764","12,781","12,347","12,155","19,974","11,589","36,622","5,829","28,592","3,846","15,729","3,519","14,333","2,434","11,403",973,"9,594",6,"3,808",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2753,까치울,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2754,부천종합운동장,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2755,춘의,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2756,신중동,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2757,부천시청,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2758,상동,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2759,삼산체육관,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2760,굴포천,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,7호선,2761,부평구청,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2811,암사,17,0,"13,041",937,"24,506","4,951","69,960","8,468","90,892","18,516","43,595","11,273","22,904","11,662","19,841","12,620","22,223","13,455","21,162","16,559","17,765","17,693","16,705","20,923","17,994","27,205","19,015","37,715","20,375","62,140","11,638","53,047","8,950","27,989","6,666","22,803","4,812","23,919","1,736","13,469",4,"1,698",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2812,천호(풍납토성),53,0,"10,042","1,610","14,886","9,673","35,895","12,036","50,157","23,176","28,554","21,213","16,394","15,578","15,684","15,832","17,110","17,949","17,403","19,580","17,130","20,781","17,960","24,881","20,265","27,163","23,797","39,955","25,931","60,278","17,094","39,955","14,127","22,664","11,166","19,791","8,512","16,948","3,942","10,957",7,"1,803",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2813,강동구청,5,0,"4,495",897,"9,888","4,583","27,598","13,587","36,444","32,574","19,994","12,706","12,672","8,622","11,490","8,525","12,022","9,478","11,637","10,566","11,319","10,781","11,271","12,215","13,394","14,605","16,209","20,111","25,136","31,336","8,819","22,543","6,309","13,329","5,667","12,301","3,818","10,915","1,191","6,777",3,669,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2814,몽촌토성(평화의문),1,0,"1,319","1,275","3,370","5,390","10,364","8,882","14,890","21,689","8,280","11,081","6,118","7,262","5,975","5,473","6,503","6,266","7,082","7,227","7,135","6,271","7,795","6,910","10,828","7,935","13,146","9,455","18,677","13,789","7,800","10,229","5,730","6,385","5,872","5,372","4,423","4,728","2,237","3,010",2,126,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2815,잠실(송파구청),13,1,"1,265","2,016","4,151","8,163","8,250","24,511","11,818","61,672","8,814","31,481","8,401","21,794","10,453","22,482","12,714","22,359","14,542","24,600","17,717","23,790","22,124","22,348","25,202","24,218","35,455","28,207","52,407","33,394","29,960","17,049","27,372","8,884","24,817","6,232","19,267","5,022","6,781","3,461",1,468,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2816,석촌,1,0,"2,659",559,"5,143","3,290","14,524","7,221","20,850","19,606","11,864","14,511","8,720","10,073","8,322","11,090","9,521","11,160","9,894","12,080","9,352","12,049","10,231","12,283","11,760","14,772","14,454","18,045","16,923","25,444","10,023","16,709","8,514","10,420","8,481","8,156","7,197","7,419","2,508","5,230",8,615,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2817,송파,0,0,"2,263",565,"6,451","4,391","20,947","10,627","25,765","15,825","13,550","8,808","9,450","6,086","8,938","6,572","9,469","7,192","9,345","8,445","8,408","8,651","10,226","9,779","12,925","11,423","11,277","15,370","13,603","22,737","7,488","18,213","5,194","9,419","3,893","8,580","3,049","8,148","1,078","4,712",4,606,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2818,가락시장,66,0,"2,587","2,050","4,856","6,381","9,368","12,758","11,658","35,221","8,603","14,896","8,468","10,519","8,735","8,875","8,809","9,199","9,040","9,826","10,358","8,795","11,720","10,058","12,088","10,968","15,745","12,600","24,926","16,038","10,165","11,974","8,703","7,366","8,765","6,840","7,041","4,816","2,843","3,485",9,"1,736",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2819,문정,9,1,"1,850","3,036","5,603","12,214","18,873","48,552","27,669","155,273","16,345","72,567","13,450","23,606","14,415","14,923","15,780","14,875","17,580","17,029","20,553","15,153","22,955","15,475","27,370","16,503","67,862","20,323","114,915","28,816","39,788","20,872","24,957","11,955","21,523","10,431","17,875","9,078","4,961","5,746",5,123,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2820,장지,18,2,"5,213","2,659","15,299","12,218","40,971","27,014","48,933","44,615","25,920","27,919","16,343","16,173","14,765","16,057","16,366","19,567","17,701","17,377","17,072","19,881","19,490","21,523","27,784","24,009","38,457","27,628","41,639","45,034","23,762","32,020","20,282","18,423","15,882","13,927","10,233","14,040","3,361","8,434",3,176,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2821,복정,16,0,"3,955","1,967","8,701","8,316","24,241","9,826","30,441","15,834","18,651","11,855","11,102","6,743","9,313","6,245","10,400","8,606","10,439","8,037","9,515","8,014","11,459","8,726","15,358","11,451","19,954","16,726","21,501","25,112","11,575","17,856","7,007","11,987","5,803","9,905","4,936","9,802","1,748","4,607",10,312,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2822,산성,17,0,"3,534",616,"7,035","2,628","19,457","2,895","22,543","8,492","11,335","4,448","7,411","4,447","6,608","4,307","6,866","4,584","6,847","4,841","5,841","5,197","6,906","6,637","7,633","8,228","7,419","11,594","6,306","18,409","2,965","15,858","1,899","9,681","1,565","8,428",994,"7,482",501,"4,914",0,627,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2823,남한산성입구(성남법원.검찰청),34,6,"9,776","1,528","18,811","4,716","46,212","10,399","59,665","28,861","29,362","23,767","17,786","11,711","17,294","10,222","19,981","12,808","17,434","14,342","15,004","13,316","17,466","15,598","21,301","19,155","24,003","25,977","21,988","42,206","9,611","33,434","6,230","19,989","4,640","18,954","3,426","16,623","1,081","10,506",11,"1,213",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2824,단대오거리,1,0,"7,500","1,689","14,372","6,912","32,376","10,188","38,410","22,298","19,933","11,125","13,560","7,672","12,552","8,609","15,089","9,309","13,811","9,954","12,190","11,166","12,939","14,005","17,475","17,114","20,270","21,007","20,920","32,710","9,212","26,955","6,225","15,650","4,714","14,503","3,656","13,277","1,013","8,218",11,"1,040",0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2825,신흥,2,0,"3,051",406,"4,857","2,758","10,084","3,141","13,958","6,502","7,837","4,180","5,241","4,019","5,408","4,217","5,548","4,638","5,802","5,604","5,457","6,292","5,745","6,898","7,102","8,779","7,438","9,893","6,941","14,020","3,790","11,273","3,054","6,747","2,439","6,045","1,688","4,947",706,"3,160",4,326,1,1,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2826,수진,0,0,"3,669",415,"6,137","2,070","15,073","3,400","20,476","11,234","10,794","4,877","7,272","4,466","6,915","4,503","7,489","5,237","7,249","6,282","5,968","6,472","6,747","7,627","9,720","8,628","8,650","9,707","7,266","14,263","4,283","11,172","2,852","7,472","2,453","6,757","1,985","5,834",716,"3,922",8,464,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2827,모란,12,0,"1,826",535,"2,783","3,037","7,422","3,960","10,923","8,688","5,995","4,896","5,414","5,406","6,131","5,556","6,698","6,533","7,134","6,918","8,737","5,848","8,718","6,178","11,149","6,952","9,287","7,720","9,436","9,040","5,355","5,475","3,830","3,209","3,728","3,051","3,657","2,400","2,542","1,754",3,344,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,8호선,2828,남위례,1,0,671,368,"3,313","1,902","12,175","4,628","13,553","14,857","7,244","6,236","4,854","3,709","4,444","3,540","5,059","4,200","5,203","4,807","4,875","4,541","5,943","5,412","7,847","6,901","9,359","9,276","10,908","15,005","4,381","10,807","3,042","5,358","3,091","5,101","2,599","5,019",884,"3,346",1,6,0,0,0,0,0,0,2022-04-03 09:20:04
2022-03,9호선,4101,개화,4,2,"1,306",208,"4,465","2,536","10,749","2,931","6,715","5,319","2,379","2,675","1,690","1,886","1,705","1,866","1,748","2,013","1,931","1,893","1,947","1,671","2,072","1,805","3,458","1,747","5,013","2,598","5,382","4,439","2,392","4,042","1,460","2,364","1,707","1,434",442,"1,253",172,703,0,137,0,0,0,0,0,0,2022-04-03 09:20:04
