사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2020-03,일산선,1958,대화,108,1,"5,625","1,339","21,159","4,838","50,780","11,085","38,586","15,349","19,638","9,204","14,124","7,460","12,268","6,785","12,248","6,951","11,620","8,828","11,591","8,581","11,645","10,076","11,874","10,029","14,827","14,963","16,912","22,829","8,716","29,401","6,948","17,166","5,509","13,988","4,180","11,974","1,563","7,710",272,"2,964",9,648,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1015,회기,525,21,"9,531","2,954","16,168","9,530","43,714","20,737","53,131","34,441","33,706","22,251","22,020","17,000","21,618","16,290","23,974","17,180","24,564","20,718","25,002","21,364","26,584","22,401","28,546","24,747","39,876","34,798","36,284","52,098","21,805","47,215","16,269","27,508","16,158","26,398","14,669","24,595","8,413","15,861",906,"4,580",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1201,중랑,173,1,"5,516",440,"7,514","2,026","18,385","2,679","19,019","5,245","9,973","3,476","6,795","3,207","6,082","3,346","5,866","3,720","5,755","4,207","5,451","5,045","5,097","7,181","5,190","7,430","5,243","10,626","6,074","18,384","4,010","13,668","2,762","9,975","2,255","7,639","1,628","5,513",795,"3,559",104,952,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1202,상봉(시외버스터미널),348,3,"5,454",687,"6,815","2,061","17,205","3,670","19,375","6,544","10,936","5,003","6,895","3,485","5,341","3,685","5,869","4,142","5,955","4,767","5,431","4,926","5,236","6,632","5,696","6,938","7,296","10,376","8,197","18,178","5,102","17,703","3,457","9,645","3,704","6,815","2,684","7,488","1,222","4,150",127,"1,325",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1203,망우,176,2,"6,375",716,"9,700","2,637","22,970","4,388","21,116","10,656","11,530","5,932","8,481","5,125","7,156","5,142","7,933","5,861","7,863","7,107","7,510","7,436","7,039","9,372","7,664","10,744","9,065","13,735","9,548","22,843","6,833","16,960","4,333","10,805","3,873","7,049","2,714","7,278","1,279","4,423",74,"1,116",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1204,양원,33,1,"1,205",364,"1,583","1,908","4,392","1,741","3,289","2,738","2,062","1,217","1,405","1,324","1,465","1,088","1,287","1,035","1,391","1,451","1,418","1,314","1,747","1,572","2,229","1,647","2,446","1,925","1,882","3,333",927,"2,593",505,"1,865",306,"1,151",194,"1,109",110,654,4,152,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1205,구리,627,9,"7,596","1,598","15,175","6,558","46,361","8,553","41,829","17,208","19,520","13,366","12,954","12,081","13,119","9,791","13,758","8,714","13,214","13,550","12,546","11,846","12,767","14,353","14,419","15,806","17,131","23,366","19,025","40,521","12,032","39,496","9,243","22,498","6,557","15,662","5,987","14,921","2,375","10,587",189,"2,368",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1206,도농,582,4,"5,653","1,084","13,989","3,841","39,132","6,107","33,819","9,267","15,110","5,252","9,643","4,313","9,144","4,463","8,658","4,939","8,497","5,487","7,685","6,742","7,520","6,701","8,568","11,144","8,855","13,227","9,993","25,881","5,219","29,308","3,482","15,328","2,842","11,551","2,230","9,848","1,080","7,387",150,"2,783",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1207,양정,83,0,323,149,689,717,"1,874","1,996","1,306","3,194",770,"1,384",624,976,747,972,820,639,980,692,986,592,"1,075",579,"1,699",606,"2,675",994,"3,367","1,204",992,"1,109",464,573,378,430,136,413,47,279,16,138,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1208,덕소,"1,243",7,"2,866",678,"7,733","1,726","18,770","3,032","18,010","5,734","9,435","4,522","6,908","3,569","5,873","3,864","6,222","4,698","6,778","5,187","6,015","4,763","5,708","6,455","6,124","6,775","6,025","9,298","6,569","16,046","3,676","18,138","2,852","10,001","2,502","6,277","1,836","6,791",903,"5,499",156,"2,045",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1209,도심,0,0,"1,294",417,"4,245",840,"11,436","1,330","7,647","4,171","3,974","1,676","2,549","1,425","2,020","1,506","2,299","1,419","2,464","1,420","2,105","1,438","2,102","2,306","2,272","1,741","3,162","3,317","3,033","3,917","1,444","7,054","1,105","3,083",846,"1,965",757,"2,856",343,"1,632",76,551,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1210,팔당,0,0,148,39,373,419,957,803,989,"1,513",824,"3,766",767,"2,739",772,"2,646","1,015","1,992","1,161","1,304","1,661","1,636","2,193","1,585","2,590","1,432","2,956","1,489","2,439","1,148","1,971","1,213","1,524",442,"1,357",404,519,404,118,160,24,59,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1211,운길산,0,0,111,97,577,363,975,555,"1,088","1,148",705,"2,377",673,"2,413",804,"2,330",955,"2,045","1,307","1,223","1,864","1,348","2,783",928,"3,060",864,"2,878",681,"1,807",675,930,"1,046",540,497,413,424,165,506,54,353,2,88,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1212,양수,0,0,647,168,"1,412",606,"4,352","1,078","2,423","2,201","2,128","2,599","1,943","2,564","1,978","2,139","1,978","2,254","2,232","2,608","2,463","2,453","2,974","2,075","3,539","2,356","3,180","2,598","3,137","2,518","1,541","3,072","1,272","2,697",685,"1,437",448,"1,634",215,729,22,412,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1213,신원,0,0,53,2,166,64,320,331,283,322,199,479,144,576,224,514,281,315,426,242,602,223,751,251,704,223,570,177,551,258,182,225,80,149,42,132,29,69,9,51,0,24,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1214,국수,0,0,443,25,795,235,"1,405",305,"1,394",785,"1,209",974,770,"1,202",876,"1,058",754,828,"1,042",844,"1,123",771,"1,090",777,"1,107",918,998,987,708,"1,093",394,"1,139",275,912,191,890,75,542,44,481,13,185,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1215,아신,3,0,351,14,539,160,"1,503",385,853,793,789,731,604,768,635,668,623,550,665,675,876,578,723,610,940,486,950,"1,004",790,995,439,940,380,462,189,886,110,463,39,416,5,206,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1216,오빈,0,0,76,1,340,267,618,199,542,381,423,337,356,387,290,426,336,281,380,264,431,266,417,333,480,350,481,541,469,476,168,406,123,240,94,358,27,326,23,162,0,68,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1217,양평,26,7,"1,009",54,"2,082","1,289","5,257","2,009","3,133","4,360","2,817","2,966","3,091","3,391","2,963","3,478","3,356","3,550","3,375","2,937","3,686","3,867","4,094","3,512","3,950","3,020","4,460","3,800","4,455","3,373","2,079","3,892","2,015","3,458","1,696","2,116","1,335","1,919",715,"1,891",130,749,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1218,원덕,32,3,226,2,319,59,603,169,573,414,455,529,434,917,296,888,360,532,434,307,663,492,780,436,883,347,752,580,581,495,250,475,113,302,68,328,21,155,13,146,1,88,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1219,용문,144,2,521,3,"1,349",384,"2,321","1,194","2,312","2,305","1,611","1,638","2,067","2,452","1,789","3,691","2,586","3,177","2,902","3,192","3,331","3,170","3,937","1,813","3,785","2,857","3,180","2,442","2,121","1,968","1,317","2,081",838,"1,697",681,"1,055",317,979,120,952,0,582,0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,중앙선,1220,지평,0,0,0,0,0,0,202,62,108,106,1,0,196,250,0,2,0,0,1,0,0,0,1,0,380,256,2,3,27,33,110,90,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,장항선,1401,봉명,95,2,717,316,"1,069",602,"1,551","2,383","1,301","1,984","1,407","1,888","1,478","1,215","1,407",849,"1,433",994,908,"1,153","1,188",751,"1,607",887,"1,081",839,"1,798",827,"1,349","1,563",663,903,423,745,354,718,349,536,347,367,3,90,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,장항선,1402,쌍용(나사렛대),78,4,"1,308",260,"2,682",611,"4,352",946,"3,309","1,702","1,416","1,473","1,228",849,"1,252",922,"1,650","1,403","1,441","1,107","1,262",985,"1,746","1,588","1,262","1,313","1,608","1,894","2,148","4,395","1,122","2,692","1,015","2,380",894,"1,592",573,"1,222",484,"1,189",13,114,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,장항선,1403,아산,15,0,538,403,"1,374","1,591","2,946","3,158","2,827","2,591","1,592","2,655","1,531","1,646","1,668","1,430","2,141","2,198","1,682","1,998","1,886","1,467","3,148","2,020","2,151","2,090","2,881","2,487","4,567","3,840","3,090","2,502","2,219","2,019","2,341","1,632","1,355","1,030","1,113",934,96,98,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,장항선,1405,배방,25,0,644,127,"1,087",654,"1,375",761,"1,178","1,013",730,647,667,579,753,473,946,830,746,758,828,515,"1,080",773,739,"1,114","1,247","1,035","1,728","1,532",876,"1,590",661,"1,273",613,945,330,564,248,647,54,97,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,장항선,1407,온양온천,333,1,"1,401",497,"2,415","1,353","4,145","2,947","4,450","4,581","3,602","3,142","2,985","4,097","3,766","3,350","3,410","5,152","3,825","3,177","5,069","3,510","3,622","3,600","3,476","3,737","4,437","3,753","5,259","4,308","2,236","4,186","1,891","3,039","1,491","2,789",987,"1,606",662,"1,254",132,590,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,장항선,1408,신창(순천향대),196,0,349,76,675,154,"1,355","1,388",572,"1,678","1,007",781,864,866,834,779,"1,110","1,110",877,763,"1,672","1,253",976,967,"1,107",890,"2,930","1,401","1,461","1,211",813,"1,232",583,"1,023",654,769,329,"1,104",183,632,32,228,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1251,서울역,2,0,692,6,631,"4,438","1,747","15,922","2,053","30,171",973,"13,899",785,"3,573",992,"2,688","1,387","2,235","1,840","3,859","2,144","1,319","2,234","2,288","4,395","1,571","12,414","3,771","21,225","3,170","9,720","2,090","5,266","1,796","2,547",611,565,89,"1,169",924,1,70,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1252,신촌,0,0,140,5,233,751,359,"2,538",372,"4,947",320,"1,603",379,"1,080",434,750,502,"1,107",376,"1,007",570,692,679,555,"1,166",435,"2,616",880,"2,745","1,011","1,107",770,927,523,814,208,757,74,372,237,1,36,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1261,효창공원앞,6,1,527,260,"1,341","1,481","2,978","3,318","4,803","14,229","3,274","8,271","1,994","2,730","1,839","2,247","2,000","2,035","2,219","2,013","2,195","2,180","2,417","2,245","3,019","2,686","4,745","3,260","12,233","5,512","5,538","4,267","2,925","3,001","2,210","2,535","1,727","2,469",839,"1,608",87,411,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1262,공덕,27,0,417,136,"1,438","1,361","3,461","5,602","3,262","15,528","2,471","8,081","1,831","2,322","1,996","1,937","2,536","2,004","2,779","1,772","2,669","2,260","3,014","1,935","3,637","2,482","7,119","3,036","14,465","4,485","6,049","3,742","4,115","1,988","3,999","1,882","3,305","1,461","1,621",916,181,291,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1263,서강대,0,0,394,81,"1,225",902,"2,097","2,512","2,558","5,136","1,937","4,323","1,425","2,155","1,466","2,003","1,560","1,896","1,694","1,913","1,800","2,210","2,185","1,930","2,754","2,189","3,875","2,542","4,812","3,019","2,869","2,348","2,437","1,385","2,376","1,371","2,406",950,"1,087",772,60,148,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1264,홍대입구,7,0,325,64,585,517,"1,125","1,559","1,130","4,258",897,"3,395",636,"1,718",734,"1,902",913,"2,401","1,106","2,555","1,491","2,713","1,585","2,421","2,039","2,717","3,175","3,274","4,907","3,663","3,529","2,970","2,882","1,369","3,391","1,249","3,933",821,"1,785",758,114,220,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1265,가좌,0,0,"1,814",225,"5,737","2,121","14,688","2,748","17,496","6,117","7,862","4,582","4,986","3,384","4,383","3,325","4,951","3,793","4,805","4,501","4,798","4,710","4,712","5,468","5,326","6,616","5,714","7,824","7,194","11,838","3,932","12,734","2,859","6,271","2,434","4,328","1,730","4,202",781,"2,909",40,625,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1266,디지털미디어시티,1,0,852,292,"1,695","1,282","6,686","1,368","6,420","2,900","2,878","1,990","1,920","1,381","1,812","1,163","1,960","1,433","1,922","1,624","2,133","1,640","2,161","1,822","2,538","2,158","3,314","3,613","3,814","6,515","2,092","5,920","1,486","2,777","1,379","2,353","1,058","2,489",624,"1,568",72,297,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1267,수색,0,0,512,227,"1,079","2,348","2,053","3,443","2,253","12,985","1,626","6,836","1,198","3,285","1,283","1,641","1,358","1,602","1,533","2,194","1,624","1,533","1,936","1,663","2,827","1,591","5,918","2,405","10,729","1,813","4,909","1,755","2,398","1,079","1,903",674,"1,309",811,518,453,32,124,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1268,화전,0,0,467,271,891,685,"2,482","1,494","2,575","3,392","1,821","2,012","1,229","1,439","1,233","1,681","1,448","1,441","1,613","1,880","1,813","1,548","1,726","1,554","2,177","1,404","3,019","1,634","3,579","2,067","1,583","1,930","1,230","1,255",914,999,707,"1,112",475,679,25,351,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1269,강매,1,0,"1,536",242,"4,375",828,"13,849","1,399","12,750","2,299","5,158","1,200","2,910",903,"2,403","1,049","2,623","1,279","2,465","1,496","2,269","1,683","1,928","2,073","1,951","2,846","2,619","4,320","2,412","8,527","1,104","8,788",823,"5,025",739,"3,476",402,"3,520",212,"2,143",17,895,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1270,행신,0,0,"2,524",707,"9,592","3,528","31,133","3,288","25,869","7,222","10,814","4,956","6,263","2,868","6,433","3,274","6,233","4,058","6,173","4,662","5,459","4,668","5,217","5,551","6,495","7,119","7,924","11,646","8,639","28,057","4,712","24,798","4,332","11,588","3,254","9,043","3,111","8,399","1,513","5,011",216,"2,058",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1271,능곡,2,0,"1,807",275,"4,863","1,806","13,265","2,212","11,554","4,186","6,328","2,404","3,709","2,256","3,418","2,274","3,488","2,537","3,682","2,649","3,290","2,919","3,066","3,513","3,512","3,895","3,827","5,960","4,566","9,574","2,389","8,274","1,863","4,947","1,363","4,170","1,036","3,587",437,"2,599",54,"1,225",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1272,곡산,0,0,132,156,450,556,"1,272","1,042","1,168","2,221",571,610,406,490,379,451,390,445,493,377,498,518,844,420,803,534,"1,122",626,"1,670","1,137",502,924,299,596,260,423,177,290,89,189,3,67,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1273,백마,6,1,"2,861","1,129","11,810","2,525","26,878","5,891","19,367","9,435","8,534","4,338","5,350","3,169","5,283","2,883","6,030","3,387","5,592","4,059","5,260","4,397","5,660","4,590","6,476","5,846","7,749","7,435","9,520","18,672","3,890","20,065","2,912","10,723","2,786","9,052","2,317","6,631",899,"5,683",80,"1,262",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1274,풍산,3,0,"2,503",408,"7,802","1,697","18,861","3,117","14,111","5,357","7,743","3,936","4,611","3,110","4,703","2,901","4,839","3,445","4,799","4,250","4,580","3,801","4,908","4,419","5,183","5,321","5,433","7,154","6,561","13,542","3,577","13,144","2,913","8,871","3,357","6,986","1,897","5,053",788,"4,463",85,"1,075",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1275,일산,3,0,"4,725",891,"16,110","3,332","38,477","5,102","25,805","8,490","11,711","5,116","7,368","3,960","7,598","4,599","8,230","5,335","7,633","6,452","7,318","7,389","7,570","7,241","8,141","9,287","7,426","12,097","9,256","27,006","5,010","30,314","3,678","13,866","3,252","13,235","2,848","9,321","1,012","6,454",151,"2,050",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1276,탄현,34,1,"3,901",526,"13,259","2,695","32,035","5,386","19,613","6,963","9,567","4,780","6,832","3,274","6,523","3,338","6,643","4,284","6,085","4,427","6,242","4,989","6,417","5,893","6,789","6,978","6,839","10,916","9,043","21,555","4,599","25,154","3,893","13,968","3,466","9,795","2,868","8,265","1,310","4,594",226,"2,983",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1277,야당,7,2,"3,191",234,"9,788","2,424","17,945","4,060","14,033","5,510","6,834","4,799","5,424","2,846","4,913","3,179","5,358","3,622","4,750","3,900","4,864","4,594","5,061","5,206","5,856","5,087","6,534","9,410","6,710","16,095","4,704","15,079","3,809","9,371","3,867","7,081","3,517","6,168","1,623","3,241",313,"2,172",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1278,운정,29,0,"2,252",258,"11,765","2,989","21,349","4,875","17,616","7,897","7,163","3,276","5,435","2,868","4,629","2,749","5,211","3,127","5,098","3,538","4,545","3,912","5,037","5,032","6,155","5,755","7,404","7,532","7,999","15,406","3,617","16,177","2,727","8,539","2,244","8,559","1,593","5,938",490,"3,317",87,"1,769",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1279,금릉,56,0,"2,441",331,"6,139","1,942","13,870","3,806","8,701","8,091","5,410","3,847","4,127","3,212","4,374","2,664","4,674","2,692","4,327","3,695","4,130","3,659","4,447","4,097","4,559","5,076","5,701","6,296","7,919","10,765","3,557","11,609","3,108","5,491","2,586","5,088","2,282","4,674",843,"3,204",104,"1,658",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1280,금촌,73,1,"2,859",253,"7,872","3,639","15,364","8,410","12,731","12,806","7,796","6,973","6,300","5,104","6,547","4,799","6,556","5,592","7,079","6,028","6,553","6,003","7,074","6,724","7,618","7,883","9,607","8,668","13,183","12,478","5,877","12,841","4,478","7,255","3,510","6,879","2,363","4,808",841,"3,735",167,"1,772",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1282,월롱,19,0,368,10,618,"2,744","1,424","7,579","1,812","8,729","1,430","1,798","1,103","1,398","1,320","1,036","1,690","1,592","1,874","1,195","1,391","1,275","2,331","1,192","2,589","1,525","6,971","1,558","11,339","2,015","3,577","1,926","2,762","1,655","1,550","1,950",715,"1,496",205,"1,326",15,480,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1283,파주,39,0,628,7,"1,194",434,"2,162","1,534","2,058","3,231","1,216",902,967,823,971,801,"1,113",828,"1,118",695,"1,084",721,"1,249",788,"1,458","1,050","1,808",735,"3,806",960,849,998,594,812,554,611,249,695,66,524,5,220,0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1284,문산,787,2,"2,478",12,"7,013","2,168","12,261","5,818","9,692","11,357","6,113","4,419","5,252","4,384","4,985","4,197","5,840","5,095","5,933","4,766","5,897","3,709","5,794","7,274","5,999","6,053","8,452","6,532","9,455","10,062","4,029","8,763","3,231","7,175","2,415","5,258","1,380","3,628",382,"3,647",0,"2,158",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1285,임진강,6,6,40,17,0,0,0,0,4,1,29,87,88,143,4,11,2,1,2,3,9,9,61,115,109,30,106,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1293,홍대입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1295,김포공항,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경의선,1296,계양,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1311,신내,2,0,463,489,"1,193","2,531","3,738","1,600","3,484","2,569","1,869",963,"1,346",879,"1,123",818,"1,186","1,092","1,244","1,045","1,276","1,249","1,339","1,298","1,742","1,681","2,694","2,127","1,931","3,193","1,059","2,910",684,"1,319",554,"1,166",498,925,330,650,13,218,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1312,갈매,6,0,"1,395",267,"3,275","1,415","13,708","2,033","8,388","3,641","4,706","1,753","2,460","2,214","1,951","1,360","2,344","1,404","2,250","1,758","2,197","2,003","2,082","2,668","2,369","2,061","2,593","3,860","3,925","7,991","2,024","7,612","1,807","4,475","1,803","2,309","1,220","2,584",630,"1,361",8,575,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1313,별내,11,0,849,911,"1,549","3,524","6,481","3,226","6,076","4,617","3,487","2,464","2,223","1,886","2,023","1,949","2,174","1,990","2,099","1,898","2,294","2,351","2,685","2,395","3,617","2,443","5,073","4,043","4,320","5,176","2,241","5,662","1,711","3,172","1,631","1,762","1,503","1,822",958,"1,153",32,221,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1314,퇴계원,4,0,"2,139",537,"4,458","1,420","15,773","2,853","11,064","3,518","6,665","1,718","3,806","1,979","3,220","1,928","3,360","2,174","3,478","2,307","2,779","2,609","3,106","3,310","2,923","4,001","3,508","6,192","4,342","10,451","2,547","9,445","1,563","6,075","1,339","3,626","1,030","4,299",470,"2,319",45,707,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1315,사릉,27,0,"1,688",610,"4,844","1,860","13,361","4,345","10,946","5,502","4,798","2,016","3,307","1,858","2,658","1,700","2,902","1,565","2,864","1,839","2,407","2,115","2,662","2,087","2,409","3,684","4,066","4,183","6,091","9,481","2,665","10,742","1,365","4,574","1,256","4,443",695,"3,771",304,"2,078",24,598,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1316,금곡,8,1,"1,175",258,"2,035",879,"4,257","1,708","4,095","3,610","2,146","1,355","1,905","1,268","1,562","1,052","1,485","1,231","1,640","1,187","1,513","1,473","1,758","1,463","1,628","1,987","2,030","2,139","3,324","3,285",992,"3,398",623,"1,473",548,"1,480",470,"1,269",210,843,26,213,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1317,평내호평,388,1,"4,670","1,156","6,819","2,313","20,584","3,810","14,061","7,166","6,808","4,967","5,488","3,782","4,739","2,957","5,263","3,862","4,909","4,058","4,610","5,082","5,090","4,596","5,378","5,282","6,333","9,051","7,256","13,256","3,971","18,428","2,958","7,296","2,896","6,614","2,515","5,053","1,352","4,420",30,"1,590",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1318,천마산,5,0,812,277,"2,340",478,"5,657","1,252","3,929","1,034","3,033","1,261","2,105","1,319","1,696","1,143","1,874","1,203","1,674","1,210","1,640","1,487","1,350","1,825","1,434","1,802","1,379","2,313","1,751","3,685",721,"3,603",566,"2,815",470,"2,014",309,"1,200",134,898,7,246,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1319,마석,17,0,"1,263",327,"4,442","2,383","11,529","4,799","6,794","5,407","4,972","3,692","3,715","3,092","3,499","2,507","4,028","2,391","3,403","3,208","3,472","3,246","3,476","3,691","4,078","3,307","4,451","4,601","5,984","6,503","2,504","9,627","2,032","4,794","1,841","3,708","1,141","3,010",509,"1,514",25,675,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1320,대성리,0,0,70,19,273,208,810,531,505,"1,077",610,573,610,787,767,605,731,735,607,781,628,840,784,581,"1,185",785,"1,426",628,"1,168",565,460,484,293,383,147,256,107,339,62,123,2,9,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1321,청평,1,0,781,128,"1,588",460,"2,068","1,491","2,269","2,217","1,923","1,667","1,862","1,921","2,339","1,352","1,900","1,808","1,854","1,619","1,867","2,032","1,830","1,659","1,975","2,306","2,594","2,157","2,430","2,392","1,040","2,529",845,"1,340",557,"1,330",315,962,142,563,6,187,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1322,상천,0,0,81,47,206,123,439,143,378,474,312,810,264,852,359,730,372,500,448,314,785,305,918,323,"1,099",341,795,231,439,349,189,266,81,162,65,136,21,76,13,67,1,39,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1323,가평,0,0,539,125,"1,150",902,"1,603","1,696","2,042","3,269","1,519","2,127","1,708","1,448","2,212","1,513","1,533","2,126","1,547","1,643","1,914","1,970","1,983","2,073","2,358","1,367","2,760","1,693","2,666","2,180","1,191","1,710","1,097","1,125",825,916,499,810,299,485,13,207,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1324,굴봉산,0,0,25,1,22,17,99,72,116,350,170,381,108,650,131,372,141,242,230,178,342,196,407,151,423,139,364,76,179,105,91,75,28,54,28,34,5,40,2,42,0,6,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1325,백양리,0,0,3,8,10,33,44,109,98,304,54,79,45,237,70,201,97,120,177,148,195,81,222,64,184,49,362,44,241,51,70,29,32,31,20,25,3,23,4,25,0,10,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1326,강촌,0,0,66,12,105,106,229,199,357,825,269,947,215,"1,165",363,"1,002",380,607,506,596,732,472,"1,087",491,"1,333",473,"1,304",294,937,425,542,354,261,177,204,145,110,168,33,182,8,21,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1327,김유정,0,0,56,3,110,67,280,282,236,362,191,486,180,724,249,772,230,660,393,524,568,445,746,366,806,316,845,295,590,337,214,216,112,121,73,110,17,78,13,62,28,15,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1328,남춘천,361,3,"1,036",9,"2,662",461,"2,356","1,639","2,594","2,212","2,698","2,256","2,348","1,684","2,366","2,902","2,430","3,631","2,840","2,291","3,295","3,088","2,987","2,846","3,141","2,653","3,331","4,185","2,855","2,508","2,127","5,533","2,081","2,392","1,649","1,640","1,049","2,043",342,"1,487",8,759,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경춘선,1329,춘천,225,2,273,4,"1,136",195,"1,003",872,"1,008","1,481","1,173","1,183","1,141","1,336","1,252","2,060","1,258","1,762","1,685","2,134","2,030","1,560","2,353","1,878","2,520","1,256","2,445","1,438","2,335","1,036","1,258","1,854","1,144",871,684,782,398,738,82,506,2,418,0,0,0,0,0,0,2020-04-03 11:28:49
